CCAA;CIUDAD;Num_Documentos;Fecha_Inicio;Ultima_Actualizacion;Licencia;Compartir?;Transformar?;Uso con fin comercial?;Gratis?;FORMATO MÁQUINA;FORMATO MAPA;SIN FORMATO;ACTUALIZADO;CATEGORIA;DATASET;% Categoria en Catalogo;Creado;Frecuencia;NOTA PORTAL
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de planes estratégicos en el Repositorio Abierto de Conocimiento del...;14,03%;22/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de informes y estudios diversos en el Repositorio Abierto de Conocim...;14,03%;22/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de los informes presentados a los órganos de gobierno en el Reposito...;14,03%;22/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de instrucciones en el Repositorio Abierto de Conocimiento del Ayunt...;14,03%;22/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de fotografías de cementirios de Barcelona en el Repositorio Abierto...;14,03%;22/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de fotografías de arte público de Barcelona en el Repositorio Abiert...;14,03%;22/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de fotografias de planes y proyectos urbanísticos en el Repositorio ...;14,03%;22/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo del Repositorio Abierto de Conocimiento del Ayuntamiento de Barcelon...;14,03%;22/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Relación de Entidades Municipales de la ciudad de Barcelona según criterios d...;14,03%;02/10/2017;1 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Distritos y Barrios de la Ciudad de Barcelona;14,03%;06/07/2017;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Coste de las campañas de publicidad encargadas por el Ayuntamiento de Barcelo...;14,03%;06/07/2016;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Registro de convenios vigentes suscritos por el Ayuntamiento de Barcelona, lo...;14,03%;04/07/2016;2 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Indicadores de transparencia presupuestaria de la ciudad de Barcelona;14,03%;30/06/2016;1 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Relación de encargos de gestión del Ayuntamiento de Barcelona y las entidades...;14,03%;17/06/2016;3 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Relación de subvenciones y transferencias del Ayuntamiento de Barcelona;14,03%;16/06/2016;3 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Evolución de la deuda del Ayuntamiento de Barcelona;14,03%;02/06/2016;1 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Modificaciones de crédito de los presupuestos liquidados de la ciudad de Barc...;14,03%;25/05/2016;1 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Presupuestos consolidados de la ciudad de Barcelona iniciales según LGEP y LO...;14,03%;25/05/2016;1 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Cumplimiento de los objetivos de estabilidad presupuestaria de la ciudad de B...;14,03%;25/05/2016;1 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de publicaciones en el Repositorio Abierto de Conocimiento del Ayunt…;14,03%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de revistas en el Repositorio Abierto de Conocimiento del Ayuntamien...;14,03%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de directrices en el Repositorio Abierto de Conocimiento del Ayuntam...;14,03%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de dosieres y notas de prensa en el Repositorio Abierto de Conocimie...;14,03%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de bases de ayudas y subvenciones en el Repositorio Abierto de Conoc...;14,03%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de encuestas en el Repositorio Abierto de Conocimiento del Ayuntamie...;14,03%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de fotografías de edificios en el Repositorio Abierto de Conocimient...;14,03%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de fotografias de elementos urbanos en el Repositorio Abierto de Con...;14,03%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de dictámenes en el Repositorio Abierto de Conocimiento del Ayuntami...;14,03%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de ordenanzas fiscales y precios públicos en el Repositorio Abierto ...;14,03%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de medidas de gobierno en el Repositorio Abierto de Conocimiento del...;14,03%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de cartas de servicio y política de calidad en el Repositorio Abiert...;14,03%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de memorias en en el Repositorio Abierto de Conocimiento del Ayuntam...;14,03%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de laudes en el Repositorio Abierto de Conocimiento del Ayuntamiento...;14,03%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de documentos técnicos en el Repositorio Abierto de Conocimiento de...;14,03%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de fotografías de Barcelona en general en el Repositorio Abierto de ...;14,03%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de circulares en el Repositorio Abierto de Conocimiento del Ayuntami...;14,03%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de cuentas en el Repositorio Abierto de Conocimiento del Ayuntamient...;14,03%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de presupuestos en el Repositorio Abierto de Conocimiento del Ayunta...;14,03%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SECTOR PUBLICO;Catálogo de protocolos en BCNROC en el Repositorio Abierto de Conocimiento de...;14,03%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;HACIENDA;Catálogo de bases para el uso del espacio público y de los bienes municipales...;1,51%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;HACIENDA;Catálogo de reglamentos en el Repositorio Abierto de Conocimiento del Ayuntam...;1,51%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;HACIENDA;Catálogo de estatutos en el Repositorio Abierto de Conocimiento del Ayuntamie...;1,51%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;HACIENDA;Catálogo de planes especiales en el Repositorio Abierto de Conocimiento del A...;1,51%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;HACIENDA;Catálogo de decretos de Alcaldia en el Repositorio Abierto de Conocimiento de...;1,51%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;HACIENDA;Catálogo de ordenanzas municipales en el Repositorio Abierto de Conocimiento ...;1,51%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;0;1;01/01/2018;HACIENDA;Ordenanzas municipales de la ciudad de Barcelona;1,51%;07/04/2015;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SEGURIDAD;Accidentes gestionados por la Guardia Urbana en la ciudad de Barcelona según ...;1,29%;19/11/2015;1 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SEGURIDAD;Descripción de la causalidad de los accidentes gestionados por la Guardia Urb...;1,29%;19/11/2015;1 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SEGURIDAD;Personas involucradas en accidentes gestionados por la Guardia Urbana en la ...;1,29%;19/11/2015;1 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SEGURIDAD;Vehículos implicados en accidentes gestionados por la Guardia Urbana en la ci...;1,29%;19/11/2015;1 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SEGURIDAD;Accidentes gestionados por la Guardia Urbana en la ciudad de Barcelona;1,29%;19/11/2015;1 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SEGURIDAD;Incidentes gestionados por la Guardia Urbana en la ciudad de Barcelona;1,29%;04/03/2015;1 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SOCIEDAD Y BIENESTAR;Lugares de culto y entidades religiosas de la ciudad de Barcelona;2,15%;18/07/2016;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SOCIEDAD Y BIENESTAR;Número de pensiones de invalidez por barrios de la ciuda de Barcelona;2,15%;15/09/2014;1 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SOCIEDAD Y BIENESTAR;Número de pensiones de jubilación por barrios de la ciudad de Barcelona;2,15%;15/09/2014;1 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SOCIEDAD Y BIENESTAR;Distribución territorial de la renta familiar a Barcelona;2,15%;14/03/2013;1 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;0;1;01/01/2018;SOCIEDAD Y BIENESTAR;Listado de equipamientos de servicios religiosos de la ciudad de Barcelona;2,15%;25/03/2011;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SOCIEDAD Y BIENESTAR;Listado de equipamientos de medios de comunicación y servicios relacionados d...;2,15%;25/03/2011;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SOCIEDAD Y BIENESTAR;Listado de equipamientos de sanidad de la ciudad de Barcelona;2,15%;25/03/2011;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SOCIEDAD Y BIENESTAR;Listado de equipamientos de servicios sociales de la ciudad de Barcelona;2,15%;25/03/2011;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SOCIEDAD Y BIENESTAR;Listado de equipamientos de asociaciones de la ciudad de Barcelona;2,15%;25/03/2011;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;SOCIEDAD Y BIENESTAR;Datos demográficos de las secciones censales de la ciudad de Barcelona;2,15%;02/03/2011;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;TURISMO;Viviendas de uso turístico de la ciudad de Barcelona;0,64%;27/07/2016;1 Semana;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;0;1;01/01/2018;TURISMO;Puntos de interés turístico dela ciudad de Barcelona;0,64%;04/02/2015;1  Semana;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;0;1;01/01/2018;TURISMO;Listado de equipamientos de centros de información de la ciudad de Barcelona;0,64%;25/03/2011;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;COMERCIO;Mercados y ferias en la calle de la ciudad de Barcelona;1,72%;10/06/2016;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;COMERCIO;Mercados municipales de la ciudad de Barcelona;1,72%;10/06/2016;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;COMERCIO;Inventario de locales de Barcelona;1,72%;04/11/2015;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;COMERCIO;El mercado inmobiliario de Barcelona. Precios de oferta de los locales comerc...;1,72%;14/03/2013;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;COMERCIO;Precios de oferta de los locales comerciales de la ciudad de Barcelona. Estim...;1,72%;14/03/2013;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;COMERCIO;Precios de oferta de los locales comerciales de la ciudad de Barcelona. Estim...;1,72%;14/03/2013;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;COMERCIO;El mercado inmobiliario de Barcelona. Precios de oferta de los locales comerc...;1,72%;14/03/2013;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;0;1;01/01/2018;COMERCIO;Listado de equipamientos de mercados y centros comerciales de la ciudad de Ba...;1,72%;25/03/2011;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;0;1;01/01/2018;CIENCIA Y TECNOLOGIA;Listado de webs publicadas por el Ayuntamiento de Barcelona (en formato RDF);0,43%;30/08/2013;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;CIENCIA Y TECNOLOGIA;Puntos wifi de la ciudad de Barcelona;0,43%;18/03/2013;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;VIVIENDA;Suma de los contratos de compraventa y de los de alquiler por barrios de la c...;12,74%;20/02/2017;3 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;VIVIENDA;Alquiler medio por superfície de la ciudad de Barcelona (€/m2 mes);12,74%;30/11/2016;3 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;VIVIENDA;Número de contratos de alquiler realizados de la ciudad de Barcelona;12,74%;30/11/2016;3 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;VIVIENDA;Superficie media de la vivienda alquilada de la ciudad de Barcelona (m2 const...;12,74%;30/11/2016;3 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;VIVIENDA;Compraventas de viviendas de la ciudad de Barcelona registradas;12,74%;11/11/2016;3 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;VIVIENDA;Alquiler medio mensual de la ciudad de Barcelona (€/mes);12,74%;10/11/2016;3 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;VIVIENDA;Las viviendas catastrales de la ciudad de Barcelona. Número de locales vivien...;12,74%;04/02/2015;1 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;VIVIENDA;Las viviendas catastrales de la ciudad de Barcelona. Número de locales vivien...;12,74%;05/02/2015;2 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;VIVIENDA;Las viviendas catastrales de la ciudad de Barcelona. Tipo de propietario y na...;12,74%;06/02/2015;3 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;VIVIENDA;Viviendas principales de la ciudad de Barcelona según superfície útil;12,74%;19/11/2014;10 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;VIVIENDA;Viviendas familiares de la ciudad de Barcelona situadas en edificios destinad...;12,74%;19/11/2014;10 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;VIVIENDA;Viviendas principales de la ciudad de Barcelona según régimen de tenencia;12,74%;19/11/2014;10 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;VIVIENDA;Viviendas principales de la ciudad de Barcelona según instalaciones III: telé...;12,74%;19/11/2014;10 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;VIVIENDA;Viviendas de la ciudad de Barcelona principales según años de construcción;12,74%;19/11/2014;10 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;VIVIENDA;Viviendas principales de la ciudad de Barcelona según número de habitaciones;12,74%;19/11/2014;10 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;VIVIENDA;Viviendas principales de la ciudad de Barcelona según instalaciones II: agua ...;12,74%;19/11/2014;10 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;VIVIENDA;Viviendas principales de la ciudad de Barcelona según estado de conservación ...;12,74%;19/11/2014;10 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;VIVIENDA;Viviendas familiares de la ciudad de Barcelona situadas en edificios destinad...;12,74%;19/11/2014;10 Año;7,04
